id,brand,color_name,color_code,finish_type,texture_code,image_url,source_image_url,notes
MEL-TAF-052,Tafisa,Rustik Cherry,L521,Classic,L521 (C),/melamines/MEL-TAF-052.jpg,https://tafisa.ca/sites/default/files/960x960_L521%28C%29_hires.jpg,HPL: T521 (CR)
MEL-TAF-053,Tafisa,Hot Cinnamon,L480,Sommet,L480 (S),/melamines/MEL-TAF-053.jpg,https://tafisa.ca/sites/default/files/2020-04/Tafisa_L480%28S%29_24X24_72dpi.jpg,HPL: T480 (SN)
MEL-TAF-054,Tafisa,Copa Cabana,L489,Sommet,L489 (S),/melamines/MEL-TAF-054.jpg,https://tafisa.ca/sites/default/files/2020-04/tafisa_L489%28S%29_24X24_72dpi.jpg,HPL: T489 (SN)
MEL-TAF-055,Tafisa,Summer Flame,L420,Classic,L420 (C),/melamines/MEL-TAF-055.jpg,https://tafisa.ca/sites/default/files/960x960_L420%28C%29_hires.jpg,HPL: T420 (CR)
MEL-TAF-056,Tafisa,Dark Rum Cherry,L473,Classic,L473 (C),/melamines/MEL-TAF-056.jpg,https://tafisa.ca/sites/default/files/2020-04/tafisa_L473%28C%29_24X24_72dpi.jpg,HPL: T473 (CR)
MEL-TAF-057,Tafisa,Shiraz Cherry,L472,Classic,L472 (C),/melamines/MEL-TAF-057.jpg,https://tafisa.ca/sites/default/files/960x960_L472%28C%29_hires.jpg,HPL: T472 (CR)
MEL-TAF-058,Tafisa,Iron Horse,HG834,HighGloss,HG834,/melamines/MEL-TAF-058.jpg,https://tafisa.ca/sites/default/files/2020-11/HG834_24X24%20%28Medium%29.jpg,
MEL-TAF-059,Tafisa,Force of Nature,L830,KARISMA,L830 (K),/melamines/MEL-TAF-059.jpg,https://tafisa.ca/sites/default/files/2020-10/L830%28K%29%20Force%20of%20Nature_Force%20de%20la%20Nature_24X24%20%28Medium%29.jpg,HPL: T830 (KA)
MEL-TAF-060,Tafisa,River Rock,L538,Authentica,L538 (A),/melamines/MEL-TAF-060.jpg,https://tafisa.ca/sites/default/files/2020-04/tafisa_L538%28A%29_24X24_72dpi.jpg,HPL: T538 (AT)
MEL-TAF-061,Tafisa,Mastermind,L593,KARISMA,L593 (K),/melamines/MEL-TAF-061.jpg,https://tafisa.ca/sites/default/files/2023-05/L593-12x12_Compress%C3%A9-moyen.jpg,HPL: T593 (KA)
MEL-TAF-062,Tafisa,Brushed Aluminum,L474,Classic,L474 (C),/melamines/MEL-TAF-062.jpg,https://tafisa.ca/sites/default/files/2020-04/tafisa_L474%28C%29_24X24_72dpi.jpg,HPL: T474 (CR)
MEL-TAF-063,Tafisa,Rock Solid,L831,KARISMA,L831 (K),/melamines/MEL-TAF-063.jpg,https://tafisa.ca/sites/default/files/2020-10/L831%28K%29%20Roc%20Solid_Roc%20Solide_24X24%20%28Medium%29.jpg,HPL: T831 (KA)
MEL-TAF-064,Tafisa,Latitude East,L533,Authentica,L533 (A),/melamines/MEL-TAF-064.jpg,https://tafisa.ca/sites/default/files/2020-04/tafisa_L533%28A%29_24x24_72dpi.jpg,HPL: T533 (AT)
MEL-TAF-065,Tafisa,Summertime Blues,M2013,Prelude,M2013 (Y),/melamines/MEL-TAF-065.jpg,https://tafisa.ca/sites/default/files/2020-03/tafisa_M2013%28Y%29_24X24_72dpi.jpg,HPL: T2013 (VA)
MEL-TAF-066,Tafisa,The Chameleon,L584,KARISMA,L584 (K),/melamines/MEL-TAF-066.jpg,https://tafisa.ca/sites/default/files/2020-10/L584%28K%29%20The%20Chameleon_Le%20Cam%C3%A9l%C3%A9on_24X24%20%28Medium%29.jpg,HPL: T584 (KA)
MEL-TAF-067,Tafisa,Mégantic,L563,Lummia,L563 (R),/melamines/MEL-TAF-067.jpg,https://tafisa.ca/sites/default/files/2020-03/Tafisa_L563%28R%29_24X24_72dpi.jpg,HPL: T563 (UR)
MEL-TAF-068,Tafisa,New Wave,M2041,SOMMET,M2041 (B),/melamines/MEL-TAF-068.jpg,https://tafisa.ca/sites/default/files/2018-08/M2041%28B%29-New-Wave_Nouvelle-Vague_24x24.jpg,HPL: T2041 (BV)
MEL-TAF-069,Tafisa,Sunset Cruise,M2002,Prelude,M2002 (Y),/melamines/MEL-TAF-069.jpg,https://tafisa.ca/sites/default/files/2020-03/tafisa_M2002%28Y%29_24X24_72dpi.jpg,HPL: T2002 (VA)
MEL-TAF-070,Tafisa,Home Sweet Home,M2034,SOMMET,M2034 (B),/melamines/MEL-TAF-070.jpg,https://tafisa.ca/sites/default/files/2018-08/M2034%28B%29-Home-Sweet-Home_Home-Sweet-Home_24x24.jpg,HPL: T2034 (BV)
MEL-TAF-071,Tafisa,Urban Vibe,L832,KARISMA,L832 (K),/melamines/MEL-TAF-071.jpg,https://tafisa.ca/sites/default/files/2020-10/L832%28K%29%20Urban%20Vibe_Amiance%20Urbaine_24X24%20%28Medium%29.jpg,HPL: T832 (KA)
MEL-TAF-072,Tafisa,Urban Vibe,PM832,PerfectMatte,PM832,/melamines/MEL-TAF-072.jpg,https://tafisa.ca/sites/default/files/2020-10/PM832_24X24%20%28Medium%29.jpg,HPL: T832 (PM)
MEL-TAF-073,Tafisa,Southwester,L535,Authentica,L535 (A),/melamines/MEL-TAF-073.jpg,https://tafisa.ca/sites/default/files/2020-04/tafisa_L535%28A%29_24X24_72dpi.jpg,HPL: T535 (AT)
MEL-TAF-074,Tafisa,Breakwater,L537,Authentica,L537 (A),/melamines/MEL-TAF-074.jpg,https://tafisa.ca/sites/default/files/2020-04/tafisa_L537%28A%29_24X24_72dpi.jpg,HPL: T537 (AT)
MEL-TAF-075,Tafisa,First Class,L583,KARISMA,L583 (K),/melamines/MEL-TAF-075.jpg,https://tafisa.ca/sites/default/files/2020-10/L583%28K%29%20First%20Class_Premi%C3%A8re%20Classe_24X24%20%28Medium%29.jpg,HPL: T583 (KA)
MEL-TAF-076,Tafisa,Tuxedo,L477,Classic,L477 (C),/melamines/MEL-TAF-076.jpg,https://tafisa.ca/sites/default/files/2020-04/tafisa_L477%28C%29_24X24_72dpi.jpg,HPL: T477 (CR)
MEL-TAF-077,Tafisa,Grenada,L499,Sommet,L499 (S),/melamines/MEL-TAF-077.jpg,https://tafisa.ca/sites/default/files/2020-04/tafisa_L499%28S%29_24X24_72dpi.jpg,HPL: T499 (SN)
MEL-TAF-078,Tafisa,Truffle,L479,Classic,L479 (C),/melamines/MEL-TAF-078.jpg,https://tafisa.ca/sites/default/files/960x960_L479%28C%29_hires.jpg,HPL: T479 (CR)
MEL-TAF-079,Tafisa,Spring Blossom,L543,Authentica,L543 (A),/melamines/MEL-TAF-079.jpg,https://tafisa.ca/sites/default/files/2020-04/tafisa_L543%28A%29_24X24_72dpi_0.jpg,HPL: T543 (AT)
MEL-TAF-080,Tafisa,Chocolate Pear Tree,L444,Classic,L444 (C),/melamines/MEL-TAF-080.jpg,https://tafisa.ca/sites/default/files/960x960_L444%28C%29_hires.jpg,HPL: T444 (CR)
MEL-TAF-081,Tafisa,Dark Chocolate,L494,Lummia,L494 (R),/melamines/MEL-TAF-081.jpg,https://tafisa.ca/sites/default/files/2020-04/tafisa_L494%28R%29_24X24_72dpi.jpg,HPL: T494 (UR)
MEL-TAF-082,Tafisa,Latitude West,L532,Authentica,L532 (A),/melamines/MEL-TAF-082.jpg,https://tafisa.ca/sites/default/files/2020-04/tafisa_L532%28A%29_24X24_72dpi.jpg,HPL: T532 (AT)
MEL-TAF-083,Tafisa,Tête-à-Tête,M2001,Prelude,M2001 (Y),/melamines/MEL-TAF-083.jpg,https://tafisa.ca/sites/default/files/2020-03/tafisa_M2001%28Y%29_24X24_72dpi_0.jpg,HPL: T2001 (VA)
MEL-TAF-084,Tafisa,Black Tie,M2035,SOMMET,M2035 (B),/melamines/MEL-TAF-084.jpg,https://tafisa.ca/sites/default/files/2018-08/M2035%28B%29-Black-Tie_Cravate-Noire_24X24.jpg,HPL: T2035 (BV)
MEL-TAF-085,Tafisa,After-Hours,M2010,Prelude,M2010 (Y),/melamines/MEL-TAF-085.jpg,https://tafisa.ca/sites/default/files/2020-03/tafisa_M2010%28Y%29_24X24_72dpi.jpg,HPL: T2010 (VA)
MEL-TAF-086,Tafisa,Camera Obscura,PM835,PerfectMatte,PM835,/melamines/MEL-TAF-086.jpg,https://tafisa.ca/sites/default/files/2020-10/PM835_24X24%20%28Medium%29.jpg,HPL: T835 (PM)
MEL-TAF-087,Tafisa,Carte Blanche,L115,InnoColor,L115 (I),/melamines/MEL-TAF-087.jpg,https://tafisa.ca/sites/default/files/2021-07/PMHG115_24X24%20%28Medium%29-Frame_0.png,HPL: T115(IS)
MEL-TAF-088,Tafisa,Carte Blanche,L115,Classic,L115 (C),/melamines/MEL-TAF-088.jpg,https://tafisa.ca/sites/default/files/2025-11/pmhg115_24x24_medium-frame_0.png,
MEL-TAF-089,Tafisa,Carte Blanche,PM115,PerfectMatte,PM115,/melamines/MEL-TAF-089.jpg,https://tafisa.ca/sites/default/files/2023-07/PMHG115_24X24%20%28Medium%29-Frame.png,HPL: T115PM
MEL-TAF-090,Tafisa,Carte Blanche,HG115,HighGloss,HG115,/melamines/MEL-TAF-090.jpg,https://tafisa.ca/sites/default/files/2023-05/PMHG115_24X24%20%28Medium%29-Frame.png,HPL: T115HG
MEL-TAF-091,Tafisa,White,M175,SOMMET,M175(B),/melamines/MEL-TAF-091.jpg,https://tafisa.ca/sites/default/files/2019-11/M175B%20-%2012%27%27x12%27%27.jpg,HPL: T175(BV)
MEL-TAF-092,Tafisa,White,M175,Prelude,M175(Y),/melamines/MEL-TAF-092.jpg,https://tafisa.ca/sites/default/files/2019-11/M175Y%20-%2012%27%27x12%27%27.jpg,HPL: T175(VA)
MEL-TAF-093,Tafisa,White,L175,Materia,L175 (M),/melamines/MEL-TAF-093.jpg,https://tafisa.ca/sites/default/files/2025-05/materia_24x24_RGB_L175_White_Blanc.jpg,HPL: T175 (MA)
MEL-TAF-094,Tafisa,White,L175,Classic,L175 (C),/melamines/MEL-TAF-094.jpg,https://tafisa.ca/sites/default/files/960x960_L175%28C%29_hires.jpg,HPL: T175 (CR)
MEL-TAF-095,Tafisa,Glacier White,L191,Classic,L191 (C),/melamines/MEL-TAF-095.jpg,https://tafisa.ca/sites/default/files/960x960_L191%28C%29_hires.jpg,
MEL-TAF-096,Tafisa,Classic White,L178,Classic,L178 (C),/melamines/MEL-TAF-096.jpg,https://tafisa.ca/sites/default/files/960x960_L178%28C%29_hires.jpg,
MEL-TAF-097,Tafisa,Froth of Sea,L080,Materia,L080 (M),/melamines/MEL-TAF-097.jpg,https://tafisa.ca/sites/default/files/2025-05/materia_24x24_RGB__L080_Froth%20of%20Sea_%C3%89cume%20de%20Mer.jpg,
MEL-TAF-098,Tafisa,Froth of Sea,L080,Classic,L080 (C),/melamines/MEL-TAF-098.jpg,https://tafisa.ca/sites/default/files/2025-05/L080_forth%20of%20the%20sea_ecume%20de%20mer_materia_24x24_CMYK_.jpg,HPL: T080 (CR)
MEL-TAF-099,Tafisa,Vanilla Orchid,PM100,PerfectMatte,PM100,/melamines/MEL-TAF-099.jpg,https://tafisa.ca/sites/default/files/2020-10/PMHG100_24X24%20%28Medium%29.jpg,HPL: T100PM
MEL-TAF-100,Tafisa,Vanilla Orchid,HG100,HighGloss,HG100,/melamines/MEL-TAF-100.jpg,https://tafisa.ca/sites/default/files/2020-11/PMHG100_24X24%20%28Medium%29.jpg,HPL: T100HG
MEL-TAF-101,Tafisa,Vanilla Orchid,L100,Classic,L100 (C),/melamines/MEL-TAF-101.jpg,https://tafisa.ca/sites/default/files/960x960_L100%28C%29_hires.jpg,
MEL-TAF-102,Tafisa,Gardenia,PM775,PerfectMatte,PM775,/melamines/MEL-TAF-102.jpg,https://tafisa.ca/sites/default/files/2024-08/PM775-24x24-RGB.jpg,HPL: T775PM
MEL-TAF-103,Tafisa,Gardenia,HG775,HighGloss,HG775,/melamines/MEL-TAF-103.jpg,https://tafisa.ca/sites/default/files/2024-09/PM775-24x24-RGB.jpg,HPL: T775HG
MEL-TAF-104,Tafisa,Gardenia,L775,Materia,L775 (M),/melamines/MEL-TAF-104.jpg,https://tafisa.ca/sites/default/files/2025-05/materia_24x24_RGB_L775_Gardenia_Gard%C3%A9nia.jpg,HPL: T775 (MA)
MEL-TAF-105,Tafisa,Cashmere,PM776,PerfectMatte,PM776,/melamines/MEL-TAF-105.jpg,https://tafisa.ca/sites/default/files/2024-08/PM776-24x24-RGB.jpg,HPL: T776PM
MEL-TAF-106,Tafisa,Cashmere,HG776,HighGloss,HG776,/melamines/MEL-TAF-106.jpg,https://tafisa.ca/sites/default/files/2024-09/PM776-24x24-RGB_0.jpg,HPL: HG776
MEL-TAF-107,Tafisa,Cashmere,L776,Materia,L776 (M),/melamines/MEL-TAF-107.jpg,https://tafisa.ca/sites/default/files/2025-05/materia_24x24_RGB_L775_Gardenia_Gard%C3%A9nia_0.jpg,HPL: T776 (MA)
MEL-TAF-108,Tafisa,Snowfall,L105,Classic,L105 (C),/melamines/MEL-TAF-108.jpg,https://tafisa.ca/sites/default/files/2024-01/L105-12x12.png,HPL: T105 (CR)
MEL-TAF-109,Tafisa,Snowfall,L105,InnoColor,L105 (I),/melamines/MEL-TAF-109.jpg,https://tafisa.ca/sites/default/files/2024-01/L105-12x12_2.png,
MEL-TAF-110,Tafisa,Ivory,L204,Classic,L204 (C),/melamines/MEL-TAF-110.jpg,https://tafisa.ca/sites/default/files/1000x1000_L204%28C%29_hires.jpg,
MEL-TAF-111,Tafisa,Morning Dew,PM763,PerfectMatte,PM763,/melamines/MEL-TAF-111.jpg,https://tafisa.ca/sites/default/files/2020-10/PMHG763_24X24%20%28Medium%29.jpg,HPL: T763PM
MEL-TAF-112,Tafisa,Morning Dew,HG763,HighGloss,HG763,/melamines/MEL-TAF-112.jpg,https://tafisa.ca/sites/default/files/2020-11/PMHG763_24X24%20%28Medium%29.jpg,HPL: T763HG
MEL-TAF-113,Tafisa,Morning Dew,L763,Materia,L763 (M),/melamines/MEL-TAF-113.jpg,https://tafisa.ca/sites/default/files/2025-05/materia_24x24_RGB_L763_Morning%20Dew_Rose%CC%81e%20du%20Matin.jpg,HPL: T763 (MA)
MEL-TAF-114,Tafisa,Morning Dew,L763,Classic,L763 (C),/melamines/MEL-TAF-114.jpg,https://tafisa.ca/sites/default/files/2020-04/tafisa_L763%28C%29_24X24_72dpi_3.jpg,HPL: T763 (CR)
MEL-TAF-115,Tafisa,Morning Dew,L763,InnoColor,L763 (I),/melamines/MEL-TAF-115.jpg,https://tafisa.ca/sites/default/files/2020-04/tafisa_L763%28C%29_24X24_72dpi_1.jpg,HPL: T763 (IS)
MEL-TAF-116,Tafisa,Cream Puff,PM781,PerfectMatte,PM781,/melamines/MEL-TAF-116.jpg,https://tafisa.ca/sites/default/files/2025-09/pm781_24x24_72_dpi_rgb.jpg,HPL: T781PM
MEL-TAF-117,Tafisa,Cream Puff,L781,Materia,L781 (M),/melamines/MEL-TAF-117.jpg,https://tafisa.ca/sites/default/files/2025-05/materia_24x24_RGB_L781_cream%20puff_chou%20a%20la%20creme.jpg,HPL: T781 (MA)
MEL-TAF-118,Tafisa,Sea Fog,L769,InnoColor,L769 (I),/melamines/MEL-TAF-118.jpg,https://tafisa.ca/sites/default/files/2020-04/tafisa_L769%28I%29_24X24_72dpi.jpg,HPL: T769 (IS)
MEL-TAF-119,Tafisa,Sea Fog,L769,Classic,L769 (C),/melamines/MEL-TAF-119.jpg,https://tafisa.ca/sites/default/files/2025-11/l769i_24x24_72dpi_0.jpg,HPL: T769 (CR)
MEL-TAF-120,Tafisa,Daybreak,L764,Materia,L764 (M),/melamines/MEL-TAF-120.jpg,https://tafisa.ca/sites/default/files/2025-05/materia_24x24_RGB_L764_Daybreak_Au%20Petit%20Matin.jpg,HPL: T764 (MA)
MEL-TAF-121,Tafisa,Daybreak,L764,Classic,L764 (C),/melamines/MEL-TAF-121.jpg,https://tafisa.ca/sites/default/files/2020-04/tafisa_L764%28C%29_24X24_72dpi_1.jpg,
MEL-TAF-122,Tafisa,Daybreak,L764,InnoColor,L764 (I),/melamines/MEL-TAF-122.jpg,https://tafisa.ca/sites/default/files/2020-04/tafisa_L764%28C%29_24X24_72dpi_2.jpg,
MEL-TAF-123,Tafisa,Milky Way,L767,Materia,L767 (M),/melamines/MEL-TAF-123.jpg,https://tafisa.ca/sites/default/files/2025-05/materia_24x24_RGB_L767_Milky%20Way_Voie%20Lact%C3%A9e.jpg,HPL: T767 (MA)
MEL-TAF-124,Tafisa,Milky Way,L767,Classic,L767 (C),/melamines/MEL-TAF-124.jpg,https://tafisa.ca/sites/default/files/960x960_L767%28C%29_hires.jpg,
MEL-TAF-125,Tafisa,Slate,L228,Classic,L228 (C),/melamines/MEL-TAF-125.jpg,https://tafisa.ca/sites/default/files/2020-04/tafisa_L228%28C%29_24X24_72dpi.jpg,HPL: T228 (CR)
MEL-TAF-126,Tafisa,Slate,L228,InnoColor,L228 (I),/melamines/MEL-TAF-126.jpg,https://tafisa.ca/sites/default/files/2020-04/tafisa_L228%28C%29_24X24_72dpi_1.jpg,HPL: T228 (IS)
MEL-TAF-127,Tafisa,Sundown,L768,Classic,L768 (C),/melamines/MEL-TAF-127.jpg,https://tafisa.ca/sites/default/files/2018-08/960x960_L768_hires_0.jpg,HPL: T768 (CR)
MEL-TAF-128,Tafisa,Sundown,L768,InnoColor,L768 (I),/melamines/MEL-TAF-128.jpg,https://tafisa.ca/sites/default/files/960x960_L768%28I%29_hires.jpg,
MEL-TAF-129,Tafisa,Sand Castle,PM782,PerfectMatte,PM782,/melamines/MEL-TAF-129.jpg,https://tafisa.ca/sites/default/files/2025-09/pm782_24x24_72_dpi_rgb.jpg,HPL: T782PM
MEL-TAF-130,Tafisa,Sand Castle,L782,Materia,L782 (M),/melamines/MEL-TAF-130.jpg,https://tafisa.ca/sites/default/files/2025-05/materia_24x24_RGB_L782_Sand%20Castle_Ch%C3%A2teau%20de%20Sable.jpg,HPL: T782 (MA)
MEL-TAF-131,Tafisa,Tiramisu,PM783,PerfectMatte,PM783,/melamines/MEL-TAF-131.jpg,https://tafisa.ca/sites/default/files/2025-09/pm783_24x24_72_dpi_rgb.jpg,HPL: T783PM
MEL-TAF-132,Tafisa,Tiramisu,L783,Materia,L783 (M),/melamines/MEL-TAF-132.jpg,https://tafisa.ca/sites/default/files/2025-05/materia_24x24_RGB_L783_Tiramisu_Tiramisu.jpg,HPL: T783 (MA)
MEL-TAF-133,Tafisa,Sunflower,PM774,PerfectMatte,PM774,/melamines/MEL-TAF-133.jpg,https://tafisa.ca/sites/default/files/2020-10/PM774_24X24%20%28Medium%29.jpg,HPL: T774PM
MEL-TAF-134,Tafisa,Steampunk,HG833,HighGloss,HG833,/melamines/MEL-TAF-134.jpg,https://tafisa.ca/sites/default/files/2020-11/HG833_24X24%20%28Medium%29.jpg,
MEL-TAF-135,Tafisa,Terrarossa,PM780,PerfectMatte,PM780,/melamines/MEL-TAF-135.jpg,https://tafisa.ca/sites/default/files/2024-08/PM780-24x24-RGB.jpg,HPL: T780PM
MEL-TAF-136,Tafisa,Sage Leaf,PM779,PerfectMatte,PM779,/melamines/MEL-TAF-136.jpg,https://tafisa.ca/sites/default/files/2024-08/PM779-24x24-RGB-2.jpg,HPL: T779PM
MEL-TAF-137,Tafisa,Secret Garden,PM784,PerfectMatte,PM784,/melamines/MEL-TAF-137.jpg,https://tafisa.ca/sites/default/files/2025-09/pm784_24x24_72_dpi_rgb.jpg,HPL: T784PM
MEL-TAF-138,Tafisa,Secret Garden,L784,Materia,L784 (M),/melamines/MEL-TAF-138.jpg,https://tafisa.ca/sites/default/files/2025-05/materia_24x24_RGB_L784_Secret%20Garden_Jardin%20Secret.jpg,HPL: T784 (MA)
MEL-TAF-139,Tafisa,Eucalyptus,PM773,PerfectMatte,PM773,/melamines/MEL-TAF-139.jpg,https://tafisa.ca/sites/default/files/2020-10/PM773_24X24%20%28Medium%29.jpg,HPL: T773PM
MEL-TAF-140,Tafisa,Summer Drops,PM202,PerfectMatte,PM202,/melamines/MEL-TAF-140.jpg,https://tafisa.ca/sites/default/files/2023-07/L202_Crystalite_24x24_150dpi.jpg,HPL: T202PM
MEL-TAF-141,Tafisa,Summer Drops,HG202,HighGloss,HG202,/melamines/MEL-TAF-141.jpg,https://tafisa.ca/sites/default/files/2023-07/L202_Crystalite_24x24_150dpi_1.jpg,HPL: T202HG
MEL-TAF-142,Tafisa,Summer Drops,L202,Materia,L202 (M),/melamines/MEL-TAF-142.jpg,https://tafisa.ca/sites/default/files/2025-05/materia_24x24_RGB_L202_Summer%20Drops_Grisaille.jpg,
MEL-TAF-143,Tafisa,Summer Drops,L202,Classic,L202 (C),/melamines/MEL-TAF-143.jpg,https://tafisa.ca/sites/default/files/2023-07/L202_Crystalite_24x24_150dpi_6.jpg,HPL: T202 (CR)
MEL-TAF-144,Tafisa,Summer Drops,L202,InnoColor,L202 (I),/melamines/MEL-TAF-144.jpg,https://tafisa.ca/sites/default/files/2023-07/L202_Crystalite_24x24_150dpi_5.jpg,
MEL-TAF-145,Tafisa,Winter Horizon,PM777,PerfectMatte,PM777,/melamines/MEL-TAF-145.jpg,https://tafisa.ca/sites/default/files/2024-08/PM777-24x24-RGB.jpg,HPL: T777PM
MEL-TAF-146,Tafisa,Rain Cloud,L760,Classic,L760 (C),/melamines/MEL-TAF-146.jpg,https://tafisa.ca/sites/default/files/960x960_L760%28C%29_hires.jpg,HPL: T760 (CR)
MEL-TAF-147,Tafisa,Shadows,L201,Classic,L201 (C),/melamines/MEL-TAF-147.jpg,https://tafisa.ca/sites/default/files/960x960_L201%28C%29_hires.jpg,
MEL-TAF-148,Tafisa,North Wind,PM771,PerfectMatte,PM771,/melamines/MEL-TAF-148.jpg,https://tafisa.ca/sites/default/files/2020-10/PMHG771_24X24%20%28Medium%29.jpg,HPL: T771PM
MEL-TAF-149,Tafisa,North Wind,HG771,HighGloss,HG771,/melamines/MEL-TAF-149.jpg,https://tafisa.ca/sites/default/files/2020-11/PMHG771_24X24%20%28Medium%29.jpg,HPL: T771HG
MEL-TAF-150,Tafisa,Evening Star,L770,InnoColor,L770 (I),/melamines/MEL-TAF-150.jpg,https://tafisa.ca/sites/default/files/2020-04/tafisa_L770%28I%29_24X24_72dpi.jpg,HPL: T770 (IS)
MEL-TAF-151,Tafisa,Evening Star,L770,Classic,L770 (C),/melamines/MEL-TAF-151.jpg,https://tafisa.ca/sites/default/files/2025-06/C_24x24_RGB_L770_evening_star.jpg,HPL: T770 (CR)
MEL-TAF-152,Tafisa,Steel Blue,PM778,PerfectMatte,PM778,/melamines/MEL-TAF-152.jpg,https://tafisa.ca/sites/default/files/2024-08/PM778-24x24-RGB.jpg,HPL: T778PM
MEL-TAF-153,Tafisa,Moonlight,L761,Materia,L761 (M),/melamines/MEL-TAF-153.jpg,https://tafisa.ca/sites/default/files/2025-05/materia_24x24_RGB_L761_Moonlight_Claire%20de%20Lune.jpg,HPL: T761 (MA)
MEL-TAF-154,Tafisa,Moonlight,L761,Classic,L761 (C),/melamines/MEL-TAF-154.jpg,https://tafisa.ca/sites/default/files/960x960_L761%28C%29_hires.jpg,HPL: T761 (CR)
MEL-TAF-155,Tafisa,Calm Sea,PM772,PerfectMatte,PM772,/melamines/MEL-TAF-155.jpg,https://tafisa.ca/sites/default/files/2020-10/PM772_24X24%20%28Medium%29.jpg,HPL: T772PM
MEL-TAF-156,Tafisa,Midnight Sun,PM765,PerfectMatte,PM765,/melamines/MEL-TAF-156.jpg,https://tafisa.ca/sites/default/files/2020-10/PMHG765_24X24%20%28Medium%29.jpg,HPL: T765PM
MEL-TAF-157,Tafisa,Midnight Sun,HG765,HighGloss,HG765,/melamines/MEL-TAF-157.jpg,https://tafisa.ca/sites/default/files/2020-11/PMHG765_24X24%20%28Medium%29.jpg,HPL: T765HG
MEL-TAF-158,Tafisa,Midnight Sun,L765,Materia,L765 (M),/melamines/MEL-TAF-158.jpg,https://tafisa.ca/sites/default/files/2025-05/materia_24x24_RGB_L765_Midnight%20Sun_Soleil%20de%20Minuit.jpg,HPL: T765 (MA)
MEL-TAF-159,Tafisa,Starry Night,L762,Classic,L762 (C),/melamines/MEL-TAF-159.jpg,https://tafisa.ca/sites/default/files/2020-04/tafisa_L762%28C%29_24X24_72dpi.jpg,HPL: T762 (CR)
MEL-TAF-160,Tafisa,Starry Night,L762,InnoColor,L762 (I),/melamines/MEL-TAF-160.jpg,https://tafisa.ca/sites/default/files/2020-04/tafisa_L762%28C%29_24X24_72dpi_1.jpg,HPL: T762 (CR)
MEL-TAF-161,Tafisa,Midnight Sun,L765,InnoColor,L765 (I),/melamines/MEL-TAF-161.jpg,https://tafisa.ca/sites/default/files/2020-04/tafisa_L765%28I%29_24X24_72dpi.jpg,HPL: T765 (IS)
MEL-TAF-162,Tafisa,Black,PM203,PerfectMatte,PM203,/melamines/MEL-TAF-162.jpg,https://tafisa.ca/sites/default/files/2020-10/PMHG203_24X24%20%28Medium%29.jpg,HPL: T203PM
MEL-TAF-163,Tafisa,Black,HG203,HighGloss,HG203,/melamines/MEL-TAF-163.jpg,https://tafisa.ca/sites/default/files/2020-11/PMHG203_24X24%20%28Medium%29.jpg,HPL: T203HG
MEL-TAF-164,Tafisa,Black,L203,Materia,L203 (M),/melamines/MEL-TAF-164.jpg,https://tafisa.ca/sites/default/files/2025-05/materia_24x24_RGB_L203_Black_Noir.jpg,HPL: T203 (MA)
MEL-TAF-165,Tafisa,Black,L203,Classic,L203 (C),/melamines/MEL-TAF-165.jpg,https://tafisa.ca/sites/default/files/960x960_L203%28C%29_hires.jpg,HPL: T203 (CR)
MEL-TAF-166,Tafisa,Black,L203,InnoColor,L203 (I),/melamines/MEL-TAF-166.jpg,https://tafisa.ca/sites/default/files/960x960_L203%28I%29_hires.jpg,
MEL-TAF-167,Tafisa,Black,L203,KARISMA,L203(K),/melamines/MEL-TAF-167.jpg,https://tafisa.ca/sites/default/files/2023-10/Karisma_03-square%20%28Large%29_0.png,HPL: T203(KA)
MEL-TAF-168,Tafisa,Black,M203,SOMMET,M203(B),/melamines/MEL-TAF-168.jpg,https://tafisa.ca/sites/default/files/2019-11/M203B%20-%2012%27x12%27.jpg,HPL: T203(BV)
MEL-TAF-169,Tafisa,Black,M203,Prelude,M203(Y),/melamines/MEL-TAF-169.jpg,https://tafisa.ca/sites/default/files/2019-11/M203Y%20-%2012%27%27x12%27%27.jpg,HPL: T203(VA)
